==============================================================================
REPORTE DE DIMENSIONES SIN RESOLVER — DELCA ERP
Generado: 2026-08-24 20:01
Total llantas afectadas: 1637
==============================================================================

DEFINICIÓN: llantas cuyo campo 'dimension' tiene texto (ej. '9.5R17.5')
pero 'dimension_id' quedó NULL — el parser del importador no reconoció
el formato y no se vincularon al catálogo 'dimensiones_llanta'.
Consecuencia: no son agrupables por catálogo y no reciben precio/prep
desde 'precios_producto' (que se vincula por dimension_id + diseno_id).

------------------------------------------------------------------------------
RESUMEN POR FORMATO DE DIMENSIÓN
------------------------------------------------------------------------------
Dimensión              Cantidad       %   Ejemplo tiquetes
9.5R17.5                   1391   85.0%   J10004, J10005, J10006
7.50R16                     106    6.5%   J10214, J10710, J10893
215/75R16C                   35    2.1%   J10250, J10251, J1026
7.00R15                      30    1.8%   J11449, J14841, J14842
7.00R16                      26    1.6%   J10712, J11545, J11546
31X10.50R15                  14    0.9%   J102, J11773, J11774
12-22.5                       7    0.4%   J10166, J12161, J12364
8.25R16                       5    0.3%   J20855, J3972, J3973
12-16.5                       3    0.2%   J1882, J2025, J818
295/80R22.5U                  3    0.2%   J10456, J14223, J14377
215/75-15                     2    0.1%   J11398, J11399
J10497 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J10502 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J10503 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J10506 | 9.5R17.5 | APTA | PRODUCCION | GDR
J10554 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDR
J10555 | 9.5R17.5 | APTA | PRODUCCION | GDR
J10564 | 9.5R17.5 | APTA | PRODUCCION | WSLK
J10565 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WSLK
J1057 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10593 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J10601 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10602 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10620 | 9.5R17.5 | APTA | PLANTA | ATLA
J10626 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J10634 | 9.5R17.5 | APTA | PRODUCCION | FOR
J10635 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J10636 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10661 | 9.5R17.5 | APTA | PRODUCCION | FOR
J10732 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10733 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10771 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10772 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10838 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J10897 | 9.5R17.5 | REENCAUCHADA | CLIENTE | STP
J10898 | 9.5R17.5 | REENCAUCHADA | CLIENTE | STP
J10961 | 9.5R17.5 | REPARADA | CLIENTE | FOR
J10963 | 9.5R17.5 | APTA | PRODUCCION | JINY
J10965 | 9.5R17.5 | REPARADA | CLIENTE | GDR
J10966 | 9.5R17.5 | APTA | PRODUCCION | GDR
J10968 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10969 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10970 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J10971 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J10972 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J11002 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11003 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11018 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J11019 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J11027 | 9.5R17.5 | APTA | PRODUCCION | JINY
J11028 | 9.5R17.5 | APTA | PLANTA | FOR
J11029 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J11037 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J1105 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J11050 | 9.5R17.5 | REENCAUCHADA | CLIENTE | DOES
J11051 | 9.5R17.5 | REENCAUCHADA | CLIENTE | DOES
J11084 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J11135 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J11136 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11178 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JKT
J11179 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JKT
J11216 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J11217 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J11220 | 9.5R17.5 | REENCAUCHADA | CLIENTE | CONT
J11221 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J11240 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J11241 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AOSE
J11242 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J11329 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J11356 | 9.5R17.5 | REPARADA | CLIENTE | STP
J11375 | 9.5R17.5 | REENCAUCHADA | CLIENTE | CONT
J11446 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11459 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11482 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11483 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11532 | 9.5R17.5 | APTA | PRODUCCION | FOR
J11606 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J11607 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11608 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11617 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J11618 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J11623 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11633 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J11692 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J11693 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J11746 | 9.5R17.5 | APTA | PRODUCCION | FOR
J11747 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J11749 | 9.5R17.5 | REPARADA | CLIENTE | FOR
J11805 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11806 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J11838 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J11839 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J11840 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LEAO
J11841 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J11842 | 9.5R17.5 | REENCAUCHADA | CLIENTE | DEES
J11843 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J11900 | 9.5R17.5 | REPARADA | CLIENTE | FOR
J11973 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J11974 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J12070 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FXW
J12105 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12106 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12126 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12127 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12145 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J12157 | 9.5R17.5 | APTA | PRODUCCION | FOR
J12174 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12175 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12188 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12189 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12190 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12191 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J12257 | 9.5R17.5 | APTA | PRODUCCION | JINY
J12281 | 9.5R17.5 | APTA | PRODUCCION | LING
J12282 | 9.5R17.5 | APTA | PRODUCCION | LING
J12283 | 9.5R17.5 | APTA | PRODUCCION | LING
J12284 | 9.5R17.5 | APTA | PRODUCCION | LING
J12285 | 9.5R17.5 | APTA | PRODUCCION | LING
J12286 | 9.5R17.5 | APTA | PRODUCCION | LMC
J12287 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J12325 | 9.5R17.5 | APTA | PRODUCCION | LMC
J12326 | 9.5R17.5 | APTA | PLANTA | LMC
J12357 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12358 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12370 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J12386 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AOSE
J12387 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AOSE
J12404 | 9.5R17.5 | APTA | PRODUCCION | FOR
J12416 | 9.5R17.5 | APTA | PRODUCCION | FOR
J12417 | 9.5R17.5 | APTA | PRODUCCION | FOR
J12446 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LING
J12447 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J12466 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J12542 | 9.5R17.5 | APTA | PRODUCCION | KUM
J12561 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12562 | 9.5R17.5 | REENCAUCHADA | CLIENTE | KUM
J12621 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12622 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12623 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12624 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12625 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J12626 | 9.5R17.5 | APTA | PRODUCCION | JINY
J12627 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12681 | 9.5R17.5 | REENCAUCHADA | CLIENTE | DLP
J12684 | 9.5R17.5 | APTA | PRODUCCION | GDY
J12685 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J12686 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J12687 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J12696 | 9.5R17.5 | REENCAUCHADA | CLIENTE | DLP
J12703 | 9.5R17.5 | APTA | PRODUCCION | OCR
J12704 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GITI
J12705 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GITI
J12730 | 9.5R17.5 | APTA | PRODUCCION | OC
J12731 | 9.5R17.5 | APTA | PRODUCCION | OC
J12825 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WSLK
J12849 | 9.5R17.5 | REENCAUCHADA | CLIENTE | STP
J12850 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J12856 | 9.5R17.5 | REPARADA | CLIENTE | VIKR
J12857 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J1288 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J12884 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J12910 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12911 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12927 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J12950 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J12951 | 9.5R17.5 | PENDIENTE | PLANTA | MAXX
J13009 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13010 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13011 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13012 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13036 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13044 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13122 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J13123 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J13296 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J13297 | 9.5R17.5 | APTA | PRODUCCION | FOR
J13318 | 9.5R17.5 | APTA | PLANTA | CONT
J13319 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J13336 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13337 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13348 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13349 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13353 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13354 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13401 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J13404 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13405 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13408 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13409 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13412 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13413 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13423 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JETI
J13424 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JETI
J13425 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JETI
J13435 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13436 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J13452 | 9.5R17.5 | APTA | PRODUCCION | TRIA
J13453 | 9.5R17.5 | APTA | PRODUCCION | TRIA
J13473 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J13474 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J13475 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J13476 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J13523 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13524 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13564 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WOSU
J13565 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WOSU
J13566 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13570 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13571 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J13586 | 9.5R17.5 | APTA | PRODUCCION | DOES
J13587 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AUST
J13624 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13625 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J13647 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDR
J13648 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDR
J13700 | 9.5R17.5 | APTA | PRODUCCION | LMC
J13701 | 9.5R17.5 | REENCAUCHADA | CLIENTE | DLP
J13714 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13715 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13728 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J1377 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ROSH
J1378 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ROSH
J13795 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13801 | 9.5R17.5 | APTA | PRODUCCION | FOR
J13802 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13803 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13804 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J13805 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13806 | 9.5R17.5 | APTA | PRODUCCION | FOR
J13809 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J13810 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13849 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J13850 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J13916 | 9.5R17.5 | REPARADA | CLIENTE | ZETA
J13919 | 9.5R17.5 | APTA | PRODUCCION | MAXX
J13974 | 9.5R17.5 | APTA | PRODUCCION | FOR
J13975 | 9.5R17.5 | APTA | PRODUCCION | FOR
J13986 | 9.5R17.5 | APTA | PRODUCCION | STP
J13987 | 9.5R17.5 | REENCAUCHADA | CLIENTE | STP
J14001 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDC
J14036 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14037 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14082 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J14083 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J14124 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14125 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J14233 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14234 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14239 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14240 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14275 | 9.5R17.5 | APTA | PRODUCCION | FOR
J14277 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J14278 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J14287 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14294 | 9.5R17.5 | APTA | PRODUCCION | FOR
J14307 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J14331 | 9.5R17.5 | REPARADA | CLIENTE | BDG
J14348 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14357 | 9.5R17.5 | APTA | PRODUCCION | FOR
J14358 | 9.5R17.5 | APTA | PRODUCCION | STP
J14359 | 9.5R17.5 | REENCAUCHADA | CLIENTE | STP
J14408 | 9.5R17.5 | APTA | PRODUCCION | FOR
J14409 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14410 | 9.5R17.5 | REENCAUCHADA | PLANTA | OCR
J14447 | 9.5R17.5 | APTA | PLANTA | FOR
J14448 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14449 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J1445 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J1446 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J1447 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J14470 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WDL
J14471 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WDL
J14516 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14517 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14522 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MCH
J14523 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14524 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14540 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14541 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14542 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14543 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14649 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J14652 | 9.5R17.5 | REENCAUCHADA | CLIENTE | OC
J14653 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14683 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14710 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14711 | 9.5R17.5 | APTA | PRODUCCION | LMC
J14724 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14725 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14732 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JKT
J14733 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JKT
J14777 | 9.5R17.5 | REENCAUCHADA | CLIENTE | BLAK
J14778 | 9.5R17.5 | APTA | PRODUCCION | BLAK
J14779 | 9.5R17.5 | APTA | PRODUCCION | FOR
J14780 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14781 | 9.5R17.5 | APTA | PRODUCCION | VIKR
J14782 | 9.5R17.5 | APTA | PRODUCCION | VIKR
J14783 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J14784 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14785 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14786 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14800 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14837 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNKG
J14838 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J14868 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J14894 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J14895 | 9.5R17.5 | PENDIENTE | PLANTA | FOR
J14913 | 9.5R17.5 | APTA | PLANTA | AOSE
J14914 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AOSE
J14958 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14959 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14960 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14961 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14962 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14963 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J14964 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J14987 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J15007 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J15008 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J15045 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15046 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15094 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15095 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15096 | 9.5R17.5 | REENCAUCHADA | CLIENTE | IND
J15097 | 9.5R17.5 | REENCAUCHADA | CLIENTE | IND
J15098 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J15099 | 9.5R17.5 | APTA | PLANTA | ZETA
J151 | 9.5R17.5 | REENCAUCHADA | CLIENTE | OVAT
J15108 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J15138 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15139 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15140 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J15141 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15142 | 9.5R17.5 | REENCAUCHADA | CLIENTE | VIKR
J15147 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15150 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15151 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15166 | 9.5R17.5 | REENCAUCHADA | CLIENTE | KUM
J15193 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AOSE
J15194 | 9.5R17.5 | REENCAUCHADA | CLIENTE | AOSE
J15195 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FXW
J15196 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FXW
J15197 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FXW
J152 | 9.5R17.5 | REENCAUCHADA | CLIENTE | OVAT
J15203 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15204 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15217 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15218 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15227 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15289 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15290 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15291 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FXW
J15292 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FXW
J15295 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J1530 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J1531 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J15339 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDR
J15340 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDR
J15363 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WDL
J15364 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15365 | 9.5R17.5 | REENCAUCHADA | CLIENTE | WDL
J1540 | 9.5R17.5 | REENCAUCHADA | CLIENTE | CONT
J15428 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J15429 | 9.5R17.5 | APTA | PRODUCCION | ZETA
J15451 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15482 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15499 | 9.5R17.5 | APTA | PLANTA | STP
J15500 | 9.5R17.5 | APTA | PLANTA | MAXX
J15503 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J15504 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J15581 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J15582 | 9.5R17.5 | REENCAUCHADA | CLIENTE | LMC
J15607 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J15608 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J15612 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JKT
J15613 | 9.5R17.5 | APTA | PRODUCCION | AOSE
J15649 | 9.5R17.5 | REPARADA | CLIENTE | MCH
J15779 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15780 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J15797 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J15798 | 9.5R17.5 | REENCAUCHADA | CLIENTE | MAXX
J1580 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J15807 | 9.5R17.5 | APTA | PRODUCCION | FOR
J15808 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
J1581 | 9.5R17.5 | REENCAUCHADA | CLIENTE | HNK
J15826 | 9.5R17.5 | REENCAUCHADA | CLIENTE | JINY
J15834 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15835 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15836 | 9.5R17.5 | REENCAUCHADA | PLANTA | DLP
J15837 | 9.5R17.5 | REENCAUCHADA | CLIENTE | GDY
J15844 | 9.5R17.5 | REPARADA | CLIENTE | ZETA
J15845 | 9.5R17.5 | REENCAUCHADA | CLIENTE | ZETA
J15846 | 9.5R17.5 | REENCAUCHADA | CLIENTE | FOR
